[2025-05-20 19:43:50] Sent: 0.02 MB, Received: 0.11 MB, Total: 0.13 MB
[2025-05-20 19:43:55] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-20 19:44:00] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-20 19:44:05] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-20 19:44:10] Sent: 0.03 MB, Received: 0.22 MB, Total: 0.25 MB
[2025-05-20 19:44:15] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-20 19:44:20] Sent: 0.01 MB, Received: 0.17 MB, Total: 0.18 MB
[2025-05-20 19:44:25] Sent: 0.12 MB, Received: 0.51 MB, Total: 0.63 MB
[2025-05-20 19:44:30] Sent: 0.02 MB, Received: 0.17 MB, Total: 0.20 MB
[2025-05-20 19:44:35] Sent: 0.02 MB, Received: 0.18 MB, Total: 0.20 MB
[2025-05-20 19:44:40] Sent: 0.02 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-20 19:44:45] Sent: 0.02 MB, Received: 0.13 MB, Total: 0.15 MB
[2025-05-20 19:44:50] Sent: 0.02 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-20 19:44:55] Sent: 0.02 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-20 19:45:00] Sent: 0.01 MB, Received: 0.13 MB, Total: 0.15 MB
[2025-05-20 19:45:05] Sent: 0.02 MB, Received: 0.18 MB, Total: 0.20 MB
[2025-05-20 19:45:10] Sent: 0.03 MB, Received: 0.16 MB, Total: 0.18 MB
[2025-05-20 19:45:15] Sent: 0.02 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-20 19:45:20] Sent: 0.01 MB, Received: 0.15 MB, Total: 0.17 MB
[2025-05-20 19:45:25] Sent: 0.02 MB, Received: 0.19 MB, Total: 0.21 MB
[2025-05-20 19:45:30] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-20 19:45:35] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-20 19:45:40] Sent: 0.01 MB, Received: 0.18 MB, Total: 0.20 MB
[2025-05-20 19:45:44] Sent: 0.02 MB, Received: 0.29 MB, Total: 0.31 MB
[2025-05-20 19:45:45] Sent: 0.02 MB, Received: 0.24 MB, Total: 0.26 MB
[2025-05-20 19:45:49] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-20 19:45:50] Sent: 0.02 MB, Received: 0.16 MB, Total: 0.18 MB
[2025-05-20 19:45:54] Sent: 0.02 MB, Received: 0.20 MB, Total: 0.23 MB
